sku_internal;varian;varian_kosong;stock;umur_stock;avg_daily_sales
APP100025;6;4;83;15;100
APP100229;6;4;85;15;100
APP100095;6;4;93;15;100
APP100126;6;4;155;15;100
ACS022558;11;7;275;15;100
ACS021566;8;5;38;15;100
ACS022126;8;5;139;15;100
ACS021749;8;5;196;15;100
APP100069;5;3;27;15;100
APP100067;5;3;30;15;100
ACS021977;5;3;32;15;100
APP100071;5;3;34;15;100
APP100077;5;3;51;15;100
ACS020862;5;3;90;15;100
APP100064;5;3;95;15;100
ACS020866;5;3;111;15;100
ACS020706;10;6;123;15;100
ACS022455;5;3;135;15;100
APP100721;5;3;160;15;100
ACS022456;5;3;185;15;100
APP100066;5;3;198;15;100
ACS020887;10;6;221;15;100
APP100403;5;3;250;15;100
ACS020410;10;6;317;15;100
ACS022454;5;3;347;15;100
ACS020890;10;6;395;15;100
ACS022453;5;3;408;15;100
ACS020709;10;6;420;15;100
ACS020892;10;6;422;15;100
APP100087;5;3;663;15;100
APP100085;5;3;859;15;100
APP100605;7;4;54;15;100
ACS021965;9;5;107;15;100
ACS021962;9;5;283;15;100
ACS021963;9;5;796;15;100
APP100380;6;3;6;15;100
APP100769;4;2;7;15;100
ACS021573;8;4;8;15;100
APP100469;4;2;14;15;100
APP100348;6;3;22;15;100
APP100566;4;2;23;15;100
APP100347;6;3;27;15;100
APP100306;6;3;28;15;100
APP100507;4;2;35;15;100
ACS021970;6;3;36;15;100
APP100446;4;2;37;15;100
APP100565;6;3;38;15;100
APP100024;6;3;49;15;100
APP100687;6;3;51;15;100
APP100798;6;3;52;15;100
APP1300368;6;3;60;15;100
APP1300366;6;3;67;15;100
APP100023;6;3;69;15;100
APP100766;4;2;71;15;100
APP100553;6;3;85;15;100
APP100463;4;2;92;15;100
APP100032;6;3;94;15;100
ACS021567;8;4;111;15;100
APP100692;6;3;118;15;100
APP100219;6;3;123;15;100
APP100690;6;3;123;15;100
APP100263;6;3;133;15;100
APP100238;6;3;138;15;100
APP100018;6;3;157;15;100
ACS020273;10;5;176;15;100
APP100641;6;3;180;15;100
ACS022326;4;2;218;15;100
APP100127;6;3;300;15;100
APP100030;6;3;331;15;100
APP100014;6;3;340;15;100
ACS020419;10;5;431;15;100
ACS020570;10;5;612;15;100
ACS020710;10;5;1231;15;100
APP100081;5;2;30;15;100
APP100076;5;2;45;15;100
APP100083;5;2;46;15;100
ACS021570;5;2;79;15;100
APP100068;5;2;95;15;100
ACS020599;5;2;195;15;100
ACS021975;5;2;209;15;100
APP100767;5;2;236;15;100
ACS0211172;5;2;274;15;100
APP100004;5;2;276;15;100
APP100086;5;2;400;15;100
APP100332;5;2;424;15;100
APP100088;5;2;476;15;100
ACS020884;10;4;489;15;100
APP100006;5;2;497;15;100
ACS020885;10;4;604;15;100
ACS020421;10;4;663;15;100
APP100400;5;2;691;15;100
ACS021572;8;3;13;15;100
ACS021716;8;3;18;15;100
ACS022441;8;3;136;15;100
ACS021337;8;3;264;15;100
ACS022121;8;3;297;15;100
APP100523;6;2;17;15;100
APP100277;6;2;27;15;100
APP100017;6;2;29;15;100
APP100801;6;2;38;15;100
APP100795;6;2;44;15;100
APP100792;6;2;45;15;100
APP1300367;6;2;50;15;100
APP100727;6;2;61;15;100
APP100695;6;2;65;15;100
APP100020;6;2;69;15;100
ACS021960;6;2;70;15;100
APP100649;6;2;74;15;100
APP100583;6;2;75;15;100
APP100697;6;2;82;15;100
APP100363;6;2;82;15;100
APP100677;6;2;88;15;100
APP100684;6;2;91;15;100
APP100015;6;2;91;15;100
APP100777;6;2;92;15;100
APP100696;6;2;94;15;100
APP100808;6;2;103;15;100
APP100591;6;2;106;15;100
APP100671;6;2;109;15;100
APP100800;6;2;110;15;100
APP100029;6;2;116;15;100
APP100667;6;2;116;15;100
APP100774;6;2;124;15;100
APP100751;6;2;131;15;100
APP100686;6;2;146;15;100
APP100039;6;2;149;15;100
APP100391;6;2;161;15;100
APP100805;6;2;195;15;100
APP100642;6;2;293;15;100
ACS020404;10;3;507;15;100
ACS020394;10;3;642;15;100
ACS020125;10;3;1003;15;100
ACS020569;10;3;1201;15;100
ACS022315;8;2;17;15;100
APP100412;4;1;31;15;100
APP100420;4;1;33;15;100
APP100525;4;1;36;15;100
APP100416;4;1;40;15;100
APP100448;4;1;46;15;100
APP100479;4;1;48;15;100
APP100454;4;1;48;15;100
APP100529;4;1;54;15;100
APP100471;4;1;54;15;100
APP100465;4;1;57;15;100
APP100457;4;1;82;15;100
ACS021755;8;2;88;15;100
ACS021328;4;1;90;15;100
APP100460;4;1;93;15;100
APP100475;4;1;100;15;100
APP100411;4;1;103;15;100
APP100451;4;1;106;15;100
APP100472;4;1;117;15;100
APP100536;4;1;131;15;100
APP100413;4;1;153;15;100
APP100598;4;1;163;15;100
APP100444;4;1;191;15;100
ACS022317;4;1;211;15;100
ACS021752;8;2;352;15;100
ACS022429;8;2;562;15;100
ACS020596;4;1;627;15;100
ACS022318;4;1;628;15;100
ACS022124;8;2;707;15;100
ACS019729;8;2;1145;15;100
ACS021338;8;2;1238;15;100
ACS019734;8;2;1423;15;100
ACS021953;9;2;285;15;100
APP100078;5;1;107;15;100
APP100550;5;1;135;15;100
ACS021571;5;1;155;15;100
APP100008;5;1;161;15;100
APP100009;5;1;177;15;100
APP100785;5;1;184;15;100
APP100007;5;1;185;15;100
APP100061;5;1;205;15;100
ACS020863;5;1;288;15;100
ACS020864;5;1;336;15;100
ACS020589;5;1;407;15;100
ACS020586;5;1;607;15;100
ACS020571;10;2;624;15;100
ACS020402;10;2;712;15;100
ACS020585;5;1;718;15;100
APP100001;5;1;745;15;100
APP100005;5;1;848;15;100
ACS021008;5;1;929;15;100
ACS020123;10;2;986;15;100
ACS020575;10;2;990;15;100
ACS020396;10;2;1120;15;100
APP100089;5;1;1120;15;100
ACS020574;10;2;1136;15;100
ACS0211173;5;1;1222;15;100
ACS019834;10;2;1466;15;100
ACS020870;10;2;1479;15;100
ACS020007;10;2;1738;15;100
ACS020705;10;2;1746;15;100
APP100783;6;1;46;15;100
APP100746;6;1;47;15;100
APP100753;6;1;48;15;100
APP100737;6;1;64;15;100
APP100799;6;1;69;15;100
APP100742;6;1;79;15;100
APP1300365;6;1;80;15;100
APP100755;6;1;81;15;100
APP100807;6;1;94;15;100
APP100740;6;1;94;15;100
APP100607;6;1;94;15;100
APP100287;6;1;94;15;100
APP100606;6;1;99;15;100
APP100803;6;1;103;15;100
APP100608;6;1;104;15;100
APP100584;6;1;108;15;100
APP100140;6;1;109;15;100
APP100754;6;1;110;15;100
APP100059;6;1;115;15;100
APP100796;6;1;115;15;100
APP100793;6;1;116;15;100
APP100794;6;1;118;15;100
APP100699;6;1;122;15;100
APP100811;6;1;122;15;100
APP100804;6;1;123;15;100
APP100058;6;1;126;15;100
APP100365;6;1;126;15;100
APP100797;6;1;127;15;100
APP1300362;6;1;132;15;100
APP100809;6;1;133;15;100
ACS021949;6;1;133;15;100
APP100806;6;1;134;15;100
APP100738;6;1;134;15;100
APP1300369;6;1;138;15;100
APP100047;6;1;142;15;100
APP100286;6;1;144;15;100
APP100741;6;1;150;15;100
APP100718;6;1;153;15;100
APP100579;6;1;154;15;100
APP100752;6;1;154;15;100
APP100674;6;1;157;15;100
APP100116;6;1;161;15;100
APP100045;6;1;165;15;100
APP100683;6;1;171;15;100
APP100046;6;1;176;15;100
APP100060;6;1;187;15;100
APP100056;6;1;189;15;100
APP100057;6;1;190;15;100
APP100055;6;1;194;15;100
APP100048;6;1;196;15;100
APP100593;6;1;196;15;100
APP100782;6;1;197;15;100
APP100139;6;1;198;15;100
APP100518;6;1;198;15;100
APP100761;6;1;199;15;100
APP100760;6;1;199;15;100
APP100790;6;1;200;15;100
APP100617;6;1;201;15;100
APP100685;6;1;202;15;100
APP100611;6;1;223;15;100
APP100802;6;1;233;15;100
APP100728;6;1;235;15;100
APP100682;6;1;251;15;100
APP100594;6;1;265;15;100
APP100349;6;1;266;15;100
ACS021947;6;1;268;15;100
APP100698;6;1;289;15;100
APP100136;6;1;289;15;100
APP100035;6;1;294;15;100
ACS021946;6;1;355;15;100
APP100726;6;1;378;15;100
APP100679;6;1;410;15;100
APP100376;6;1;420;15;100
APP100052;6;1;450;15;100
APP100037;6;1;549;15;100
APP100016;6;1;626;15;100
APP100519;6;1;649;15;100
APP100387;6;1;660;15;100
APP100439;6;1;746;15;100
APP100590;6;1;1280;15;100
APP100749;7;1;115;15;100
APP100632;7;1;246;15;100
ACS021332;8;1;370;15;100
ACS022127;8;1;456;15;100
ACS022442;8;1;482;15;100
ACS022430;8;1;632;15;100
ACS019735;8;1;826;15;100
ACS022123;8;1;1590;15;100
ACS022559;0;0;0;15;100
APP100655;0;0;0;15;100
APP100220;0;0;0;15;100
APP100147;0;0;0;15;100
ACS022563;0;0;0;15;100
APP100791;0;0;0;15;100
APP100788;0;0;0;15;100
ACS022560;0;0;0;15;100
ACS022561;0;0;0;15;100
APP100660;0;0;0;15;100
ACS022564;0;0;0;15;100
APP100778;0;0;0;15;100
APP100622;0;0;0;15;100
APP100781;0;0;0;15;100
APP100450;0;0;0;15;100
APP100623;0;0;0;15;100
APP100739;0;0;0;15;100
APP100624;0;0;0;15;100
APP100468;0;0;0;15;100
APP100528;4;0;25;15;100
APP100540;4;0;29;15;100
APP100456;4;0;45;15;100
APP100445;4;0;49;15;100
APP100504;4;0;51;15;100
APP100530;4;0;53;15;100
APP100430;4;0;58;15;100
APP100508;4;0;59;15;100
APP100534;4;0;61;15;100
APP100417;4;0;62;15;100
APP100455;4;0;64;15;100
APP100512;4;0;67;15;100
APP100501;4;0;72;15;100
APP100502;4;0;74;15;100
APP100434;4;0;74;15;100
APP100431;4;0;77;15;100
APP100587;4;0;78;15;100
APP100516;4;0;79;15;100
APP100474;4;0;79;15;100
APP100419;4;0;84;15;100
APP100668;6;0;87;15;100
APP100527;4;0;88;15;100
APP100599;4;0;88;15;100
APP100601;4;0;90;15;100
APP100505;4;0;93;15;100
APP100506;4;0;94;15;100
APP100449;4;0;94;15;100
APP100510;4;0;95;15;100
APP100473;4;0;96;15;100
APP100462;4;0;96;15;100
APP100669;6;0;98;15;100
APP1300364;6;0;99;15;100
APP100012;5;0;100;15;100
APP100539;4;0;101;15;100
APP100514;4;0;101;15;100
APP100481;4;0;101;15;100
APP100415;4;0;102;15;100
APP100441;4;0;103;15;100
APP100511;4;0;103;15;100
APP100654;5;0;103;15;100
APP100670;6;0;112;15;100
APP100080;5;0;113;15;100
APP100433;4;0;114;15;100
APP100440;6;0;115;15;100
APP100580;6;0;115;15;100
APP100535;4;0;116;15;100
APP100359;6;0;117;15;100
APP100490;6;0;117;15;100
APP1300361;6;0;118;15;100
APP100700;6;0;119;15;100
APP100569;4;0;120;15;100
APP100604;4;0;120;15;100
APP100464;4;0;121;15;100
APP100435;4;0;122;15;100
ACS021959;6;0;122;15;100
APP100452;4;0;125;15;100
APP100551;6;0;127;15;100
APP100509;4;0;128;15;100
APP100442;4;0;129;15;100
APP100410;4;0;130;15;100
APP100044;6;0;130;15;100
APP100106;6;0;130;15;100
APP100418;4;0;131;15;100
APP100118;6;0;131;15;100
APP1300371;6;0;133;15;100
APP100701;6;0;134;15;100
APP100470;4;0;136;15;100
APP100477;4;0;137;15;100
APP100522;4;0;140;15;100
APP100656;5;0;140;15;100
APP100634;6;0;141;15;100
APP100425;4;0;141;15;100
APP100476;4;0;141;15;100
APP100648;4;0;142;15;100
APP100757;6;0;142;15;100
APP100722;6;0;144;15;100
APP100646;4;0;144;15;100
APP100666;6;0;144;15;100
APP100650;6;0;145;15;100
APP100447;4;0;146;15;100
APP100466;4;0;146;15;100
APP100107;6;0;146;15;100
ACS021942;6;0;147;15;100
APP100482;4;0;148;15;100
APP100756;6;0;148;15;100
APP100779;5;0;148;15;100
APP100694;6;0;149;15;100
APP100480;4;0;149;15;100
APP100526;4;0;150;15;100
APP100772;5;0;150;15;100
APP100652;6;0;151;15;100
APP100493;6;0;151;15;100
APP100513;4;0;151;15;100
APP100323;6;0;154;15;100
APP100497;6;0;154;15;100
APP100620;6;0;155;15;100
APP100688;6;0;157;15;100
APP100675;6;0;157;15;100
APP100542;4;0;158;15;100
APP100494;6;0;158;15;100
APP100320;6;0;159;15;100
APP100352;6;0;160;15;100
APP100730;6;0;163;15;100
APP100377;6;0;163;15;100
APP100705;6;0;163;15;100
APP100759;6;0;164;15;100
APP100356;6;0;164;15;100
APP100775;5;0;165;15;100
APP1300358;6;0;165;15;100
APP100636;6;0;166;15;100
APP100647;4;0;167;15;100
APP100703;6;0;167;15;100
APP100665;6;0;167;15;100
APP100010;5;0;169;15;100
APP100357;6;0;171;15;100
APP100597;6;0;172;15;100
APP100538;4;0;173;15;100
APP100503;4;0;173;15;100
APP100693;6;0;173;15;100
APP100581;6;0;173;15;100
APP100664;6;0;174;15;100
APP100491;6;0;175;15;100
APP100733;6;0;176;15;100
APP100568;4;0;177;15;100
APP100331;6;0;177;15;100
APP100537;4;0;178;15;100
APP100635;6;0;180;15;100
APP100478;4;0;183;15;100
APP100082;5;0;183;15;100
APP100383;6;0;183;15;100
APP100141;6;0;183;15;100
ACS021943;6;0;183;15;100
APP100364;6;0;184;15;100
APP100678;6;0;185;15;100
APP100651;6;0;185;15;100
APP100780;6;0;186;15;100
APP100521;4;0;188;15;100
APP100731;6;0;188;15;100
APP100351;6;0;188;15;100
APP100681;6;0;189;15;100
APP100555;6;0;192;15;100
APP100627;6;0;193;15;100
APP100691;6;0;194;15;100
APP100762;6;0;194;15;100
APP100787;6;0;195;15;100
APP100626;6;0;195;15;100
APP100764;6;0;197;15;100
APP100618;6;0;197;15;100
APP100533;6;0;198;15;100
APP100704;6;0;199;15;100
APP100706;6;0;200;15;100
APP100324;6;0;202;15;100
APP100245;6;0;202;15;100
APP100043;6;0;203;15;100
APP100619;6;0;204;15;100
APP100378;6;0;205;15;100
APP100615;6;0;205;15;100
APP100600;4;0;206;15;100
APP100178;6;0;206;15;100
APP100489;6;0;208;15;100
APP100325;6;0;210;15;100
APP100784;6;0;212;15;100
APP100603;4;0;212;15;100
APP100117;6;0;212;15;100
APP100639;6;0;213;15;100
APP100558;6;0;213;15;100
APP100729;6;0;215;15;100
APP100707;6;0;217;15;100
APP100134;6;0;219;15;100
APP100353;6;0;219;15;100
APP100631;6;0;220;15;100
APP100316;6;0;220;15;100
APP100487;6;0;220;15;100
APP100763;6;0;221;15;100
APP100545;6;0;222;15;100
APP100570;6;0;225;15;100
APP100758;6;0;226;15;100
APP100115;6;0;226;15;100
APP100079;5;0;226;15;100
APP100544;6;0;226;15;100
APP100414;4;0;227;15;100
APP100562;6;0;227;15;100
APP100318;6;0;228;15;100
APP100689;6;0;228;15;100
APP100719;6;0;229;15;100
APP100084;5;0;229;15;100
APP100227;6;0;229;15;100
APP100559;6;0;230;15;100
APP100496;6;0;231;15;100
APP100658;5;0;231;15;100
APP100709;6;0;232;15;100
APP100595;6;0;232;15;100
APP100577;6;0;233;15;100
APP100736;6;0;237;15;100
APP100633;6;0;237;15;100
APP100557;6;0;238;15;100
APP100408;4;0;238;15;100
APP100723;6;0;239;15;100
APP100317;6;0;239;15;100
APP100712;6;0;240;15;100
APP100424;4;0;242;15;100
APP100571;6;0;243;15;100
APP100621;6;0;244;15;100
APP100329;6;0;244;15;100
APP100614;6;0;245;15;100
APP100750;6;0;245;15;100
APP100773;6;0;246;15;100
APP100379;6;0;246;15;100
APP100038;6;0;246;15;100
APP100735;6;0;247;15;100
APP1300370;6;0;247;15;100
APP1300373;6;0;247;15;100
APP100498;6;0;249;15;100
APP100564;6;0;249;15;100
APP100547;6;0;250;15;100
APP100572;6;0;250;15;100
APP100732;6;0;251;15;100
APP100628;6;0;251;15;100
APP100121;6;0;255;15;100
APP100335;6;0;256;15;100
APP100133;6;0;257;15;100
APP100713;6;0;260;15;100
APP100330;6;0;261;15;100
APP100643;6;0;261;15;100
APP100711;6;0;265;15;100
APP100609;6;0;267;15;100
APP100625;6;0;268;15;100
APP100019;6;0;269;15;100
APP100716;6;0;271;15;100
APP100388;6;0;271;15;100
APP100715;6;0;274;15;100
APP100548;6;0;274;15;100
APP100589;6;0;275;15;100
APP100616;6;0;276;15;100
APP100062;5;0;279;15;100
APP100203;6;0;279;15;100
ACS021751;8;0;279;15;100
APP100560;6;0;280;15;100
APP100042;6;0;282;15;100
APP100406;6;0;282;15;100
APP100443;6;0;284;15;100
APP100072;5;0;284;15;100
APP100734;6;0;284;15;100
APP100486;6;0;284;15;100
APP100246;6;0;285;15;100
APP100483;6;0;285;15;100
APP100702;6;0;286;15;100
APP100613;6;0;287;15;100
ACS022319;4;0;289;15;100
APP100596;6;0;290;15;100
APP100638;6;0;293;15;100
APP100662;5;0;293;15;100
APP100334;6;0;294;15;100
APP100549;4;0;296;15;100
APP100637;6;0;296;15;100
